Username,Address,Rating,Comment
Tristram S,White Sand Dunes,5,We have been to many sand dunes back home in Australia so I expected these to be very much the same but I was pleasantly surprised. They are quite high and the fact that you can hire a quad bike and take these things on makes for a very fun day out. Excellent views from atop!
WindSpotSeeker,White Sand Dunes,5,"The sunrise and sunset are marvelous, be careful with the locals they will try to rip you of. I would recommend to hire a quad for an 1 hour, it will give you an adrenaline rush. Great photographs too :) . Avoid the dunes between 11 and 3 as it is too hot."
Enkidu-backpacker,White Sand Dunes,5,"a tiny desert nearby the beach the desert looks amazing, even its tiny but you can enjoy walking on sand hills and great for taking pictures. we only walked on the sand and explored the area on foot but you can also join some activities there. to enjoy more for taking pictures or video, you can take your drone along with you or a go-pro with sticker."
longshot666,White Sand Dunes,5,"Exciting and Unique - the Driest spot in Southeast Asia we were a group of 9 (1 child, 3 teenagers and 5 adults) and we went to the white sand dunes as part of our tour of Mui Ne (we will be back for an extended stay in the future). We arrived here at 5am...ish, and observed the sunrise, sadly on a cloudy day there was not much of a sunrise to observe, but as daybreak wore on, the views and scenery were superb. we booked a jeep for all of us, and this took us not only to various parts of the dune, and the lake, but the ride was exhilarating and this kept everyone excited while enjoying the serene views and scenery. There were quad bike tours also available and it was amazing to watch people riding down the dune's ""cliff face"" which we chose to walk down (slide more like it) This is a nice mix of excitement and scenery, lots of photo opportunities and if you come early in the morning, you also get the pleasure of making fresh steps on pristine dunes."
A.J,White Sand Dunes,5,"Is was kinda cool! If you are a bit crazy do the slide from the highest point. Otherwise, the 4wheels was cool! If you have money for it, do it. The cars was cool to just like a crazy rollercoster."
Gary L,White Sand Dunes,5,"start a good day from sunrise Although i need to wake up very early, this place is worth it. Walking in a sand dune during sunrise is very romantic."
Marta S,White Sand Dunes,5,"Sneakpeak of being in the dessert We went for the sunrise, unfortunately it was rainy so we did not see the sunrise but it was a great experience anyway. You can rent a scooter for 400 000 VD but we decided to walk from the base camp to the Top of the dunes. Good workout and you with the sand between your toes you have the real experience."
Jade M,White Sand Dunes,5,"Very cool place, pretty realistic. Especially if the weather is hot. But since this season is rainy seasons, so it's pretty hard to to predict if when will be the best day to come here. But I do enjoy the trip here, the atv ride and the slide. You can feel the adrenaline rush. For sure it's gonna be much enjoyable if the weather is good, I would suggests that travelers can come here by wearing flippers only and of course by summer time would be really awesome."
216aidaa,White Sand Dunes,5,We booked a jeep to bring us to the white sands dunes. About half an hour to reach here from mui ne town. we walk up because the atv is so expensive. The sunsets was so beautiful.
Duc_Tu,White Sand Dunes,5,Tips: tag along the Jeep there super early in the morning and enjoy the awesome sunrise scene. Renting a cart there is ok but kinda pricey. Some practice and you will master the beast! Also from there you can take the new high-way to Phan Ri Cua city. The ride is just unforgettable!
MJin Y,White Sand Dunes,5,"I love this place so much!! Had lots of fun riding on quad bike. It's really nice to visit. Unfortunately, we got scam from the driver on the way back. He stopped and ask for tips, he made the atmosphere turned into awkward."
Mavistxm,White Sand Dunes,5,"Definitely a must visit when in Mui Ne! The sand dunes were magnificent and not too crowded. We hired an ATV and had so much fun riding up and down the slopes. ATV is recommended if you have the budget, otherwise it is nice to walk around and enjoy the scenery as well."
christineinthejungle,White Sand Dunes,5,"If you are in the vicinity of Mui Ne, the spectacular sand dunes are a must-see! Who would have thought that a desert landscape like this would exist so close to Vietnam's shoreline? The view from the top of the dunes is fabulous and while it is possible to climb to the top on foot, most people prefer to be driven up in a jeep or to zip up and down the dunes at top speed on s quad bike, which is great fun!"
calindsay2015,White Sand Dunes,5,"You have definitely got to visit the white sand dunes, they are spectacular, I had flip flops on as you do and the sand is so hot it really burns your feet, so be warned. You can hire a sand sledge and slid down the dunes and you can hire a dune buggy which is fun. Great experience, definitely do this."
robertbI4977PB,White Sand Dunes,5,Went up in a brand new and powerful quadbike.. a bit scary but quite an adrenaline buzz! the views are extraordinary and spectacular..
Nov-65,White Sand Dunes,5,My husband and I have really enjoyed driving in the dunes. Beautiful sunset. All trips recommended .
sants40,White Sand Dunes,5,"Really fun on the atvs We found this place after renting a scooter and just getting lost really, we did run into roadside police who will try to get any amount of money out of you especially if you don't have a international license, so if you do get stopped just ask how much they want and pay or they will take you to the police station and it's just not worth it, we paid but heard stories from other tourists who refused and ended up having to pay anyway, the dunes were really cool atvs were super fun ... some really good photo ops too up there."
jmmyuk26,White Sand Dunes,5,It is a beautiful place for tourist visit and take pictures. I love going on motorcycle if you have time.
Matt G,White Sand Dunes,5,"We booked the tour through the backpacker village and it was super cheap at 3.50 usd. This took you to both white and red sand dunes, fishing village and fairy stream. I'd recommend doing this early morning as we didn't pay entry and the view was stunning and not busy at all. I didn't think it was average like others are saying. Don't rent a quad bike though it's so close and the walk up is nice as well. Waste of money in my opinion..."
jstavik,White Sand Dunes,5,"Great place to go on motorcycle if you have time. Half day is enough. Area is quite large, but not necessary to take jeep to go around. Definitely nice pics from the area."
Sarah K,White Sand Dunes,5,The Sand dunes are a lot more impressive than I expected. But it is pretty noisy because of the quads. Still very worth a visit!
BeaBianca08,White Sand Dunes,5,"We went there for the sunrise view and got pick up form the town at 4:30am, but unable to witness the sunrise still though. But the white sand landscape was beautiful. Makes u feel you're in a desert. You may either choose to ride by Atv or walk all the way to the center of the place. It was pricey for a short ride, but it's still a fun experience to try. There are locals offering like sliding board to try for sliding down the sands. You may also wana try to pass by the Lotus Lake just next to the entrance of the white sand dunes. It's a pretty view as well."
Honza P,White Sand Dunes,5,"It is amazing to see sand dunes in the tropics. You can easily forget you are still in Vietnam! The dunes are huge, maybe over 40 m in height. There is no need to pay for ATV or quad to get you there, if you have both legs, you can easily walk there. It is no further than 300 m from the parking. This place is fantastic, but think twice before going there around noon in sunny day, it is really hot there!"
OCP94,White Sand Dunes,5,"Definitely worth going here, the views are spectacular and if you get a quad bike it's even better, they are quite expensive but totally worth it as you get to see so much more (we only had 30mins here) and it's great fun riding it on the dunes. Didn't really get anyone pushing things to buy on us. We also stopped at the red sand dunes which was nice but not quite as good probably still worth a visit though."
Greggo W,White Sand Dunes,5,"Took a hired jeep for for around 800000D from hotel. driver was good and dropped us at each venue and slept in a hammock waiting for us. We hired scooters the following day and rode 50km to the sleeping Buddha in the hills which was our highlight of trip. Lucky to be alive with traffic but fun on own scooter. Point is you can hire a scooter for like $4 a day and go to Fairy stream, fishing village (which is just a stop for a photo of the water and boats) and white sand dunes yourself. Make sure you take two wallets and hide one with all the money in it and just show corrupt cops one with little bit of money in it if they pull you over. Or just to get around for a bit of fun. If not take a bumpy jeep or car for comfort. Anyway fairy stream worth a look and white sand dunes definitely. Red not worth stop with kids trying to get you to hire a board (plastic) for sliding down dune. Two companies at White dunes, we went to second one along road and had to pay 15000D each to get in. We hired big ATV with a young teenager driver. He let me drive for a little bit but not long of the 20mims at 700000D and at a slow speed. But when he took over he flew up and down the dunes and it was sure an adrenaline hit with me holding on the back. Little bikes did look slower but obvs cheaper. Driver wanted a tip once done. If you don't want a bike it's like a 5-10min walk up the dunes and a nice view. Stop in and say hi to Liam at Mooney's Irish pub for me and say hi. He's a character."
Hee Jeong Hanna... K,White Sand Dunes,5,Rollercoaster ride in sand dunes Do rent those jeep or buggies and do not regret walking to the top. I visited this place sunrise and sunset. I prefer sunset in terms of the view. But sunrise is also beautiful and it can be better because the sand is not blown too much; better for your hair and skin.
lgleed,White Sand Dunes,5,"We went on a sunrise tour booked through our hotel and it was superb. It was 60k and the bus picked up at 4am and took us to the white dunes, red dunes, fishing village and fairy stream. About a half hour bus ride from the hotel, one hour at white, 30 min red dune, 15 min fishing village, 45 min river and got back around 9am. The white dunes were pristine. Went to the top peak to see the sunrise and it was gorgeous! A few ppl rented the quads and weren't very happy with the quality of the machines for how much they paid. They couldn't get to the top of most dunes which you'd hope spending 400k or more for 25 mins would do it. Additionally, we heard about a few ppl getting fined very heavily by police for not having a Vietnamese drivers license if they took their own bike to the dunes without a tour. There is only one road in and out they stop you on."
Martin N,White Sand Dunes,5,"Great change after rainforest of SE Asia :) We visited the dunes at about 2pm in september 2016, was quite hot and the sun was shining. Anyway it wasnt so bad. You have to pay 15.000 VND / person and than 5.000 for motorbike parking. If you dont wanna to use the jeep, you can walk. So we did. I had only flip flops and the sand wasnt so hot like i expected. Dont know how is it possible. We walked about 1 hour. The dunes are really fascinating, especially you are in Vietnam. The lake is also nice, I recommend to go to he part where the sand goes to the water. Nice place. Dont be silly to pay Jeep. We were the alone."
MadpoetSaigon,White Sand Dunes,5,dont miss this place and make sure to rent a quad bike for 25 mins...i went around 2pm but sunset is also a good time to go
David M,White Sand Dunes,5,"Sahara of Vietnam - really cool We rented a scooter rather than going through a tour guide as it's simple enough to get to and much cheaper. If you go by scooter you have to pay a fee to park, can't remember how much but only a few pounds. We got there before the tours as they go to the red sand dunes first I believe. While we were there the tours turned up and the serenity of the dunes disappeared as people flocked in. Try to get there before others, definitely worth it. Quad bikes were a good laugh so give it a go."
nshuhailahz,White Sand Dunes,5,"we are going with a small group from our hotels. very good adventure. lot activity can do but be careful with the scam which is organized by the local tourist guide. you can see the sunrises at 5a.m in the morning. Very less tourist go there, so you can take a lot of pictures of the dunes."
DavidBott,White Sand Dunes,5,I went for the sunrise trip. Was so chilled. Some guys driving around with quads. Quite noisy but ok. Was awesome to see team sun rising.
Karen L,White Sand Dunes,5,If you are expecting a quiet walk up the sand dunes then think again!A stream of quad bikes and jeeps career around the dunes which is great fun if you are on one but not so nice if you are walking. Definitely A recommend if you are up for a bit of risk.
msgj603,White Sand Dunes,5,Atmospheric and beautiful setting. Recommend going early in the morning to avoid the heat of the day.
Yogananthini,White Sand Dunes,5,"This sandunes is much cleaner compared to the red sandunes. The view is just so amazing. There are lot of locals offering you to hire quad bike and jeep, but i would highly recommend to just walk around to the top. It's much nicer and you can enjoy the view from different part of the sandunes. The location is far away from Mui Ne town, and the best way is to rent a bike and have a short road trip. The views along the road are so romantic and nice and you can see the beach, waves and so windy. Be careful not to get caught by the police."
Liam M,White Sand Dunes,5,Well worth a visit either sunset trip sunrise or just a solo trip The contrast of moving white sands blue sky's and the lake make for awesome photos
Umberto M,White Sand Dunes,5,Great place where to spend half day! You can reach it with 40 minutes by motorcycle from the city center! You can play beach volley with local people! Pay attention when it rains because it's dangerous
phamvandung53,White Sand Dunes,5,Our family have been here for an afternoon siteseeing. We rent a motorbike and went their by our self. We enjoyed the time here. My daughter loved this place very much. You should park your motor bike down the street and walk to the top of the hill. We would love to come back.
Naomi H,White Sand Dunes,5,Booked a tour with our hotel to watch the sunrise on the White sand dunes and it was incredible one of the best experiences of my life. Well worth the hour or so drive and getting up at like 4am. We didn't rent a quad due to bad reviews and glad we didn't we saw loads breaking down and we found they ruin your experience a little would be better if the dunes weren't covered in tracks and they were just quiet because the quads are very very loud. We ran to the top of the hill to make the sunrise it wasn't too crowded and was just amazing. People try sell you slides but in Asia they try sell you anything so we were used to it. It's was only pennies to rent one and it looked pretty fun sliding down on them. Amazing views though but soon as that suns up it does get hot so the walk back was hard.
mark n,White Sand Dunes,5,"Romantic place with beautiful sand dunes and lake. Tried exciting motor activity there, just great! Slide on sand with a plastic board made made me nervous but so fun."
nhiephong,White Sand Dunes,5,"We all love visiting this spot coz there are a beautiful sand dune and a beautiful swimable lake. On the sand dune, we are able to ride dirt jeep uphill and downhill. Riding is so amazing, so i will never forget."
Januspaggers,White Sand Dunes,5,"Since it's my first time being in a large area full of sand, I had the time of my life replicating instagram-worthy shots. We visited the White Sand Dunes during the morning tour and arrived at 5am. We received warm tea (cool morning) and walked to the center. It was magnificent during sunrise. Came with my siblings and we were just rolling around without a care in the world. Definitely recommend my fellow Filipinos to visit (if you haven't already visited the Sand Dunes in Ilocos Norte)."
scarletrobertson,White Sand Dunes,5,"We visited the white sand dunes for sunrise! We left our hotel which was central Mui Ne at 4:30 and arrived at the dunes by 5:30 for sunrise! Most people organise this through a tour but we simply hired a jeep for the 4 of us and it was us $6 each. Once at the dunes we hired quad bikes, I think we were ripped off as we payed 400,000 vnd per bike with two people on each so (200,000 per person) If you can get the bikes down a bit the whole experience is cheap and worth it. Riding the bike is pretty hard over the sand but once you arrive at the big dune and climb in time for sun rise it is absolutely amazing. We then returned to our hotel by 9 am for brekky and started the day :)"
dianavart,White Sand Dunes,5,"Better to go in early morning, otherwise it will get too hot. I liked it. All these sand dunes and a beautiful lake just next to it. Try it, breathtaking!!!"
Yoong Sze P,White Sand Dunes,5,Sunrise was spectacular here! Gotta arrive a lil earlier than other tourist before the place is being polluted with ATV noises!
natashalouisecraig,White Sand Dunes,5,"Walking up at 4 so we could be there for sunrise was well worth it. We loved the quad bikes, was really fun! A few people there sure but worth the visit."
Mia S,White Sand Dunes,5,"We heard that many of the tours didnt reach the white sand dunes in time for the sunrise, so we wanted to take a xe om(motortaxi) to the dunes. Unfortunately we didn't find any at 4.30 in the morning, so we took a taxi. Cost around 500 000vnd for a taxi one way. Sunrise was amazing. Also when all the tour buses left we were free to stay. We were transported by some locals back to Mui Ne for 300 000 vnd. We think it was worth the cost, but its probably cheaper to rent a driver for a day/rent a Jeep. If you are on a budget, the cheapest is to take a tour."
skets,White Sand Dunes,5,Got very covered in sand but it was really good fun! We went for the big quad bike... a little pricey but probably worth it for the experience.
mitchferguson,White Sand Dunes,5,It is worth it to do the early morning tour to watch the sunrise from the white sand dunes. You have a the perfect view of the sun coming up and once it hits the sand it looks really pretty.
gdkun z,White Sand Dunes,5,Good place to try Drive Moto on sandune We arrived sandune very early morning to see sunrise. it was clearly. After We have tried drive moto here. it was very funny and good experient.
Violet T,White Sand Dunes,5,We went to see the morning sunrise. Nice and big place. We book the quad bike ( quite costly US$25 per bike ) - sits 2 only. Recommended to sit on the bike to see the whole view of the dunes.
Tom_Kwan,White Sand Dunes,5,"Although missed the sunrise, it was still GREAT with quad-bike Our local guide was late so we missed the sunrise in White Sand dunes. It was a little bit sad but able to touch the soft and silky sand. It was all worthy to join the tour. I have played the quad-bike and it was very funny!!! It is totally user-friendly and no licenses required. All you need to know are ""START"", ""STOP"", ""TURN RIGHT"" and ""TURN LEFT"". Quad-bike is highly recommended for all who do not have sufficient time in visiting White sand dunes. In contrast, it is entirely walkable but a little bit tiring only."
PareenaLew,White Sand Dunes,5,Brilliant View ........ even there has many tourists :D Have to go there if you visit Mui Ne
nemon,White Sand Dunes,5,"What a nice experienced there , we came in the afteroon time i thought i was iN Sahara dessert without a camel but have many motors . Really enjoyed the sands blowing with you because of strong wind .. Perfect place to go if you dreaming to go in sahara dessert"
Beno S,White Sand Dunes,5,"Why not see a good sunrise off the dunes? Nice for the sunrise, get up there early to not miss the sunrise and also get a good spot at the top. Can get crowded FYI."
missrenee02,White Sand Dunes,5,"We hired a quad bike each. It was 500,000 VND each for 30 mins. This was so fun though and the only way to go see the dunes in the scorching heat! People were walked around but this would be very hard!"
LeonHZW,White Sand Dunes,5,White sand dunes was located quite far away from my resort however it was totally worth the experience! ATV are available for rent however I chose to walk and it wasn't that bad. The sounds from the ATV was beyond annoying. It is definitely a must visit when you are in Phan Thiet. The Red Dunes is not enough! Totally worth the travel time there.
mellychoong,White Sand Dunes,5,"Beautiful dunes! Walk away from the crowds! Took a group keep your @ 7USD/pax which covers 1h @ white sand dunes, 20mins at fishing village, 30mins @ red sand dunes, 30 mins @ fairy stream. You can easily book a tour from any desks along the main stretch in town. Alternatively, you can rent an entire jeep @ 25USD, and take up to 6 pax! Absolutely love the white sand dunes! You could take an ATV for 400,000VND up to the peak. Or you could take a walk to a different peak for some peace and nice shots (no photo bombers!). Spend some time enjoying e sunrise view, and sitting on e soft sand! One hour wasn't enough. Will definitely be back with my own plastic boards to slide down e dunes, and to do the ATV rides once the sunrise crowds have cleared off! About the trash, it wasn't as bad as I thought. Hopefully one day, residents here will realise the impact of littering e area, and things will change."
thebeelee,White Sand Dunes,5,Possibly the best attraction here. Reached at about 530am to catch the sunrise which was amazing. Was offered to get the atv to reach the nearest highest dune at vnd400k or usd20k (what ridiculous translation) for 1h. Did not bother and walked up another dune that was a tad nearer to the sun. Still had an amazing view and feel of the entire place. Wished we had more time here and that we skipped the red sand dunes entirely. Paid usd7 per person for group jeep to the 4 usual attractions (does not include atv).
The_Weary_Traveler87,White Sand Dunes,5,We took an ATV tour of the dunes which was perfect since the sand tends to be very hot. We rode to the top of the dunes where we took some really sweet photos!
murds23,White Sand Dunes,5,"Definitely a must for mui ne visitors This was definitely one of the most fun things my gf and I had the pleasure of doing in mui ne. The sand dunes are extremely beautiful and allow for some great pictures. We also decided to rent an atv which is an absolute must. It was $20usd which we found expensive for Vietnam but that's only because everything else is so cheap given our standards being from Canada. The atv was an absolute blast to rip around on and as long as you aren't too foolish you likely won't get stuck (which we did see happen quite often). You will hear a lot of horror stories about the atv's not working. We didn't encounter this personally although ours was spitting quite a bit of oil onto our legs, it wasn't that big a deal. We highly recommend this trip and definitely spend the extra 20 for the atv"
Bank Bacara,White Sand Dunes,5,"Clean and beautiful sand White sand and clean , I love at first sight in clean dessert. Not hot when you walk with no shoe . Everyone must visit here if you come to Mui Ne"
Steve A,White Sand Dunes,5,When the first arrived was very exited with the desert was very wide and the sand is very nice unlike the red one althought there are kinda lot of rubbish but i like it and make sure if you remember the entry because i forgot it and get lost for a while because i walking very far but you can rent a 4 whelled motor bike for 19$ for half an hour which is i find quiet pricey
ffchaser,White Sand Dunes,5,"We came here on VND100,000 jeep package from our hostel. Don't take a cab here, it's too far and expensive. 4am was really cutting it close, since the sun starts to come up once we reached there at 5am. The dunes are harder to walk than they seem, but very much worth it since you get to stop and get great shots."
bubbafury,White Sand Dunes,5,"Highlight of our trip Very cool place, worth a visit, we skipped the red dunes and only visited the white dunes, which was good cuz most of the tourists were doing the full tour and left us alone on the dunes after the sunrise :) sunrise definitely best, wasn't hot at all"
husinpeng,White Sand Dunes,5,"You should be here... Love this sand dunes very much. Need ride around 20 km from Muine city. Never knows, Vietnam has this beuatiful sand dunes like this. Worth it to be here, buddy..."
TemperLin00,White Sand Dunes,5,"I have been here before. But this time, it's very hot at 10:00 and hardly walk on the sand, really hot. So we check with the Jeep guys, one Jeep for 6 persons is VND 800,000 for one hour. We rant two Jeeps for 12 persons. The Jeep will take you to two top points for view and take photos. It's worth and fun. We also ask the Jeep driver to drive around to feel the up and down at the sand dune, that's too exciting."
Liz A,White Sand Dunes,5,"Amazing ! Just couldn't believe dunes here Took an army jeep to the dunes with friends. Amazing, drove buggies around the dunes for about half ab hour, then there is an area to relax and get refreshment."
Jo N,White Sand Dunes,5,Good place to visit and super fine sand with atv ride white sand.. very recommended place to visit must go bring shades
Barilee Traveling,White Sand Dunes,5,"Show up EARLY for sunrise We arrived at 5AM and were the first ones there - totally worth it. The colours in the sky were incredible and the fact that nobody was there was a blessing that we didn't fully understand until the hordes and noisy ATVs took over the dunes. Seriously, nothing worse than the horribly underpowered 100cc ATVs ripping it across the sand. Find a dune without anybody on it and get the pics you need. It gets hot from 630AM onwards!"
Rima P,White Sand Dunes,5,"I took a half-day sunrise tour. They will pick you up at 4.30 am. It was worth it because it will be away hotter if you take a sunset tour. The jeep driver will stop at the entrance of the white sand dunes. You don't need to rent ATV or motorcycle to go to the top, since it wasn't that far if you walk. It was great experience since it is my first time to visit sand dunes."
FadhilMdNor,White Sand Dunes,5,"Very beautiful place to visit I ride bike from Mui Ne beach to this White Sand Dunes. It takes around 1 hour to go there. Just use your gps to go there. The view on the way there were very beautiful. It is superb and amazing. The sand dunes is quite large. You need to pay for entrance. There are person offering ATV ride and jeep ride. The price are quite expensive. You can also get here by take any tour from your hotel, it will cost you around $7."
Leenie127,White Sand Dunes,5,"Did the sunrise tour, unfortunately it was too cloudy to see. Really cool desert. The quads are $20 to rent once you get there and the experience wouldn't have been as good without them. Lots of fun"
Peter John Castro,White Sand Dunes,5,"This is an awesome travel destination! Although I find it quite pricy, dont miss out on the ATV! It costs 300K vnd for 20 mins & 400K for 40 mins. Don't worry if you dont know how to drive one because you can also someone to drive for you for free!"
Ian P,White Sand Dunes,5,"100% worth a scooter ride Visiting these dunes was the best thing I did in Mui Ne without a doubt. I don't feel like I gave them nearly the time they deserved and still they were the highlight. Rent a scooter and make your way out there. I had a local sim with maps and GPS - easy as pie if you've got this. Maybe a bit tricky without as there's getting through the main town of mui ne and then a couple junctions you have to navigate but they are all big/end of the road junctions on the way out. You'll go past the red dunes and the hundreds of tourists and hawkers who may tell you the white dunes are ""closed"" or too far. They're not. Allow an hour to get there and get there well before sunrise or sunset to walk away from the initial few dunes that everyone goes to (everyone = maybe 40 people both times I was there) and you'll have a beautiful rolling landscape of pale windsculpted feather soft sands pretty much to yourself. The dunes even roll in to a lake. It's incredible. We ran out of petrol on the way home and a local pushed us from his scooter to the nearest petrol station (where they charged us 5x what the locals paid - watch the gauge on the pump if you fill up there and flat out refuse to pay more than you agreed to pay before they put the petrol in!)"
Van Hong N,White Sand Dunes,5,"We book a jeep for our family to visit white sand dune in the early morning. We like climate in Mui ne, warm and sunny nearly every day. We hear a quad to drive around the dune and play with sand sliding. We have enjoyed our time here very much. Strongly recomment every one visit this place. A jeep for 6 pax USD 28,00."
Dave J,White Sand Dunes,5,"Great dunes in the Sahara of Vietnam! Took a jeep ride out to the dunes, very nice! Huge dunes but its very, very hot, bring lots of water and a hat!"
Mattias E,White Sand Dunes,5,"We took a private jeep to see the sunrise on the whitesanddunes at we had a good time. There was no clouds and we could see the sunrise perfectly. We walked up on the sanddunes, took around 20 minutes. There are the option to pay a guy on a quadrabike to dirve you up the sanddunes. But we recommend walking! Private jeep coast us 25 usd for white and red sanddunes, fishing village and fairystream."
Wendy Den Bleker,White Sand Dunes,5,lovely amazing place less litter than other places good sugar cane drinks in cafe toilet very very basic
annanL1330HW,White Sand Dunes,5,Mui Ne is famous for its enormous red and white sand dunes. The white dunes are the more impressive.
istinafisa,White Sand Dunes,5,"Enjoying sunrise in white sand dunes I went to this place with tour ( it costs $5 for the tour package ) at 4.30 am. I enjoyed the sunrise from this dunes, It was so amazing and spectacular. You can walk to the top of the dunes to have a great view, but if you do not walk there, there will be ATV and then you can pay 100.000 VND ( actually it was 150.000 VND, but I bargained ;) )"
Tamzin-maii L,White Sand Dunes,5,"Lobed this trip. You can do a sunset or sunrise tour. We chose sunrise as we had already seen so many sunsets but whichever you prefer I'm sure the sunset is just as beautiful. We were collected at 4am and drove to the sanddunes with others, we did this tour as a group ad it's cheaper. Upon arrival you have an hour free time in the desert, you have the opportunity to be ridden on a quadbike to the highest point but you have to pay extra (rather a lot) and everyone seems to do it so it's not as special. We just walked through the desert and found a spot on our own and we personally found this so much better! We had views you can only dream of and in complete silence. Something we'll never forget."
Peter C,White Sand Dunes,5,"A little bit spectacular! Definitely worth a visit. All my family enjoyed it. Whitish sand and more spectacular formations than the red sand dunes. Much cleaner too, thankfully! Fun to go in on the buggies but if you're fit you could certainly walk. We went at from about 7-8:30am and it was lovely. Took some very nice photos."
Alison O,White Sand Dunes,5,"We were taken to the white sand dunes by a private guide and we walked to places where there was no one else. It was like being in the Sahara desert. Beautiful sunrise, worth getting up at 4.30 for!"
Lyndalou Y,White Sand Dunes,5,"Beautiful. The highest point is a long walk from the drop off, about 30min (I walked). Take the ATV if you're not used to walking on soft sand. If I remember correctly it was VND200,000 per pax."
Louis,White Sand Dunes,5,Sand dunes with strong wind My 2nd visited destination after 8years. Just got to be excited to walk on white sand dunes. Spent lot of effort and energy to walk on the sandy hill. We had fun and enjoy the strong wind of the day. Took many pitures and end our trip within 90 minutes of fun after much exposure to the hot sun.
christian_wue,White Sand Dunes,5,"I traveled a lot but I have never seen something like this, especially in Asia. You feel like you're somewhere in Africa. Absolutely worth seeing. I walked around there but you can also use a Jeep service or rent an ATV. You have to haggle with their prices."
JoyTLY,White Sand Dunes,5,Gorgeous. A small sahara Best place to visit for sunset and sunrise. Take a bike over here but bewarw of police. There is polices waiting for you. Fortunately i have my driving license with me.
Jenna Montalbano,White Sand Dunes,5,"Do the sunrise tour of the dunes, fishing village and fairy stream. The temperature is perfect at this time to accomplish all of these activities without over heating. You do not need to take a quad to get to the dunes they are very walkable."
Chiron,White Sand Dunes,5,"The white sandunes are well out of the city, so you'd have to get there by bike or arranged bus. The drive to and in the sanddunes are great, the views are spectacular. All in all expect to pay at least 30 dollars for the whole trip (rent, gas, entrace fee, parking, quad rent). We had rented the biggest one available with some extra time so we could pass the wheel (cheapest option we'd guessed). An safty driver had come with us (just so you don't flip over, you just drive yourselve), and at one time we found ourselves with him behind the wheel, screaming, almoste falling to our deaths, on a slope of a sanddune... So yeah, well worth the thrill ;)"
james l,White Sand Dunes,5,Sand dunes just like the middle east...its a must while visiting pan thiet Around 4:00 afternoon would be the best time otherwise its too hot
Afifah Y,White Sand Dunes,5,"ATV was charged for VND300.000/person. If 2 person per ATV, VND200.000/person. Sunrise at this place is so beautiful, I just can't move on with the view!"
Linh D,White Sand Dunes,5,"It was pretty far from the center of Mũi Né, yet the scenery on the way was worth it! Just keep driving about 30kms ahead, you can't get lost! The sand dune here was much more maginificent than the Red one. I was taken aback by how enormous and stunning it was!"
LeeLung,White Sand Dunes,5,An Oasis inside an oasis Walking there we cant stop to admire the beauty of the place. You dont get much place that offer both desert and also beach. It is now possible to go there by motor bike as they have repaved the road with tar. It takes about 40 minutes from Mui Ne centre to White sand dunes.
Michelle C,White Sand Dunes,5,"The white sand dunes were the first stop on our tour, and by far my favourite! I definatelly recommend paying for the wuad bikes, it was a great way to explore. Be wary though, as you will get stuck trying to go up the big hills!"
Alex,White Sand Dunes,5,These dunes are amazing. In the middle of nowhere they assemble and are surprisingly high. You can rent a quad bike for 400000 vnd (30min) which is ok but totally worth it as you wouldn't be able to walk to the viewpoint. It's simple to exhausting. Truly beautiful to visit though!!
PJC1234567890,White Sand Dunes,5,"Beautiful, Picturesque Beautiful, photogenic area for lots of great pictures. Great fun, but be ready to be GOUGED if you want to ride in an ATV. $10USD/10min for small 1 person ATV or $15USD/10min for 2 person ATV, then get harrassed to return it 5-8min before its due."
Jenn R,White Sand Dunes,5,"Best to visit on early morning to catch sunrise, avoid the crowd and take pictures. Walk and run on the sands on barefoot. We chose to walk instead of renting vehicles to take us on the sand cliffs. We came from Ho Chi Minh and took a sleeper bus on the evening. We arrived past midnight in Mui Ne and started our sunrise tour to white sand dunes at 5am. Went back to Ho Chi Minh at 1:30 pm and arrived the city at past 7pm. Great backpacking experience with friends."
Lizzie Q,White Sand Dunes,5,It was the Best Part Of My Vietnam Trip I enjoyed playing and taking pictures in the sand dunes. It was so surreal. Mui Ne instantly became one of my fave destination . Would definitely go back here!
See S,White Sand Dunes,5,"Go with easy riders , do the quading , dont be a moaner So many moaning yankeee here , its a 4 hour round trip and with easy riders its approx 500-600k plus if you want a quad the guide can advise best take the bigger high powered quads and the quad driver sits on the back , and guides best route and tells you to slow down if you are a wild child ;) do the easy rider tour , white and red dunes , fishing village , red canyon and fairy stream , these are natural wonders and dont litter here , be nice to locals but firm learn a few words , dumb tourists deserve to get a bit fleeced"
KrisNWM,White Sand Dunes,5,Huge white sand dunes along the coastal road of Muine. You should try driving the ATV up the dunes. It may be a td dangerous but the experience is truly out of this world. The sand was so soft that I was so tempted to roll down the dunes. A really beautiful place to be.
JeffWinner59,White Sand Dunes,5,"Really fun time riding the dunes We had a blast riding the quads all over the dunes. The price was reasonable and they will come get you the minute your time is up. There is plenty of places to eat, have coffee, rest in a hammock. I recommend making the trip to the dunes for sure."
PhucNguyenHuynh,White Sand Dunes,5,"You will feel very small walking along in the middle of this Viet Nam's Sahara, the best time to go should be early in the morning to see the sunrise or late in the after noon because it can get very hot, hat and sun glass should be prepared in advange, good luck guys;)"
